

Date	     Time	Stream	 GPU	Channels  Records   Samples		Bytes	Skip	Time (ms)

2024-04-05  19:58:35	  1	  1	  2	    1	    2497757184		 2	 1	4045.790
2024-04-05  20:20:58	  1	  1	  2	    1	    2653867008		 2	 1	4037.558
2024-04-05  20:22:31	  1	  1	  2	    1	    2629850112		 2	 1	4019.453
2024-04-05  20:25:29	  1	  1	  2	    1	    22911955968		 2	 1	9374.474
2024-04-05  20:58:22	  1	  1	  2	    1	    7777417216		 2	 1	9532.341
2024-04-05  21:29:25	  1	  1	  2	    1	    7869536256		 2	 1	5268.039
2024-04-05  21:31:45	  1	  1	  2	    1	    0		 2	 1	219.251
2024-04-05  21:40:42	  1	  1	  2	    1	    0		 2	 1	204.075
2024-04-05  21:43:21	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-05  21:44:12	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-05  21:44:21	  1	  1	  2	    1	    0		 2	 1	203.518
2024-04-05  21:44:32	  1	  1	  2	    1	    6764759040		 2	 1	4974.436
2024-04-06  16:53:27	  1	  1	  2	    1	    2581816320		 2	 1	4046.360
2024-04-06  16:54:03	  1	  1	  2	    1	    7721432064		 2	 1	10188.397
2024-04-06  16:56:04	  1	  1	  2	    1	    1140802560		 2	 1	5053.578
2024-04-06  16:56:56	  1	  1	  2	    1	    7865533440		 2	 1	10109.334
2024-04-06  16:58:07	  1	  1	  2	    1	    8009634816		 2	 1	10408.222
2024-04-06  17:29:04	  1	  1	  2	    1	    4202956800		 2	 1	5050.139
2024-04-06  17:29:31	  1	  1	  2	    1	    9462657024		 2	 1	10482.600
2024-04-06  17:31:09	  1	  1	  2	    1	    9678809088		 2	 1	10519.781
2024-04-06  17:36:17	  1	  1	  2	    1	    2317630464		 2	 1	3042.325
2024-04-06  18: 9:24	  1	  1	  2	    1	    1128794112		 2	 1	3045.034
2024-04-06  18:10:19	  1	  1	  2	    1	    96067584		 2	 1	7128.190
2024-04-06  18:18:38	  1	  1	  2	    1	    2569807872		 2	 1	3033.685
2024-04-06  18:18:57	  1	  1	  2	    1	    72050688		 2	 1	3152.823
2024-04-06  18:20:42	  1	  1	  2	    1	    24016896		 2	 1	1063.106
2024-04-06  18:30:28	  1	  1	  2	    1	    912642048		 2	 1	2001.055
2024-04-06  18:31:16	  1	  1	  2	    1	    120084480		 2	 1	5793.473
2024-04-06  19:17:08	  1	  1	  2	    1	    2545790976		 2	 1	3023.843
2024-04-06  19:20:49	  1	  1	  2	    1	    936658944		 2	 1	2009.637
2024-04-06  19:21:02	  1	  1	  2	    1	    48033792		 2	 1	3276.495
2024-04-06  19:28:34	  1	  1	  2	    1	    24016896		 2	 1	1075.867
2024-04-06  19:28:44	  1	  1	  2	    1	    72050688		 2	 1	4204.992
2024-04-06  19:34:32	  1	  1	  2	    1	    576405504		 2	 1	3052.748
2024-04-06  19:44:58	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-06  19:45:16	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-06  19:45:37	  1	  1	  2	    1	    1152811008		 2	 1	5088.746
2024-04-06  19:47:52	  1	  1	  2	    1	    1441013760		 2	 1	6077.676
2024-04-06  19:49:58	  1	  1	  2	    1	    4343001088		 2	 1	82504.514
2024-04-06  19:52:34	  1	  1	  2	    1	    1825284096		 2	 1	21501.177
2024-04-06  19:58:28	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-06  19:58:43	  1	  1	  2	    1	    48033792		 2	 1	4876.645
2024-04-06  19:59:02	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-06  19:59:49	  1	  1	  2	    1	    576405504		 2	 1	3030.132
2024-04-06  20: 0:46	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-06  20: 1:18	  1	  1	  2	    1	    240168960		 2	 1	14538.368
2024-04-06  20: 2:22	  1	  1	  2	    1	    384270336		 2	 1	42507.625
2024-04-06  20: 5:18	  1	  1	  2	    1	    2882027520		 2	 1	12133.634
2024-04-06  20: 6:42	  1	  1	  2	    1	    768540672		 2	 1	4130.547
2024-04-06  20: 8:25	  1	  1	  2	    1	    528371712		 2	 1	3117.674
2024-04-06  20:11:14	  1	  1	  2	    1	    7541305344		 2	 1	9082.689
2024-04-06  20:12:30	  1	  1	  2	    1	    13469421568		 2	 1	10875.748
2024-04-06  20:13:36	  1	  1	  2	    1	    6820798464		 2	 1	6035.283
2024-04-06  20:21:59	  1	  1	  2	    1	    3938770944		 2	 1	8002.902
2024-04-06  20:22:09	  1	  1	  2	    1	    1296912384		 2	 1	1995.472
2024-04-06  20:23:04	  1	  1	  2	    1	    5187649536		 2	 1	5044.235
2024-04-06  20:23:34	  1	  1	  2	    1	    11884306432		 2	 1	10309.021
2024-04-06  20:25:15	  1	  1	  2	    1	    96067584		 2	 1	4408.647
2024-04-06  20:26:18	  1	  1	  2	    1	    48033792		 2	 1	994.250
2024-04-06  20:28:08	  1	  1	  2	    1	    240168960		 2	 1	10810.574
2024-04-06  20:33:38	  1	  1	  2	    1	    288202752		 2	 1	29015.023
2024-04-06  20:36:09	  1	  1	  2	    1	    1681182720		 2	 1	7054.609
2024-04-06  20:38:22	  1	  1	  2	    1	    1152811008		 2	 1	5126.168
2024-04-06  23:32:45	  1	  1	  2	    1	    816574464		 2	 1	4076.098
2024-04-06  23:33:30	  1	  1	  2	    1	    816574464		 2	 1	4092.000
2024-04-06  23:34:53	  1	  1	  2	    1	    528371712		 2	 1	2979.598
2024-04-06  23:37:42	  1	  1	  2	    1	    1873317888		 2	 1	3020.697
2024-04-06  23:38:09	  1	  1	  2	    1	    7945535488		 2	 1	9758.828
2024-04-06  23:38:47	  1	  1	  2	    1	    7993569280		 2	 1	9717.638
2024-04-06  23:39:48	  1	  1	  2	    1	    2833993728		 2	 1	4020.916
2024-04-06  23:40:24	  1	  1	  2	    1	    4919406592		 2	 1	23594.968
2024-04-06  23:43:01	  1	  1	  2	    1	    1729216512		 2	 1	8148.511
2024-04-06  23:43:50	  1	  1	  2	    1	    8425873408		 2	 1	9672.543
2024-04-06  23:45:01	  1	  1	  2	    1	    768540672		 2	 1	4053.639
2024-04-06  23:47:22	  1	  1	  2	    1	    1344946176		 2	 1	6044.529
2024-04-06  23:47:49	  1	  1	  2	    1	    816574464		 2	 1	4088.720
2024-04-06  23:48:26	  1	  1	  2	    1	    576405504		 2	 1	3161.449
2024-04-06  23:49:03	  1	  1	  2	    1	    2353655808		 2	 1	11132.571
2024-04-06  23:54:27	  1	  1	  2	    1	    1489047552		 2	 1	7050.403
2024-04-06  23:59:01	  1	  1	  2	    1	    728512512		 2	 1	4035.718
2024-04-07   0: 0:26	  1	  1	  2	    1	    0		 2	 1	0.000
2024-04-07   0: 0:55	  1	  1	  2	    1	    164115456		 2	 1	3053.213
2024-04-07   0: 1:43	  1	  1	  2	    1	    80056320		 2	 1	2019.402
2024-04-07   0: 2:02	  1	  1	  2	    1	    164115456		 2	 1	3050.463
2024-04-07   0: 2:14	  1	  1	  2	    1	    408287232		 2	 1	6104.743
2024-04-07   0: 3:26	  1	  1	  2	    1	    404284416		 2	 1	6079.653
2024-04-07   0: 4:39	  1	  1	  2	    1	    864608256		 2	 1	12412.319
2024-04-07   0: 5:38	  1	  1	  2	    1	    4178939904		 2	 1	20527.857
2024-04-07   0: 6:22	  1	  1	  2	    1	    4959326208		 2	 1	24182.836
2024-04-07   0: 8:32	  1	  1	  2	    1	    4919406592		 2	 1	23527.451
2024-04-07   0:12:05	  1	  1	  2	    1	    576405504		 2	 1	3176.050
2024-04-07   0:13:46	  1	  1	  2	    1	    288202752		 2	 1	2083.367
2024-04-07   0:14:09	  1	  1	  2	    1	    912642048		 2	 1	2029.786
2024-04-07   0:14:27	  1	  1	  2	    1	    1825284096		 2	 1	3003.395
2024-04-07   0:15:23	  1	  1	  2	    1	    2833993728		 2	 1	4042.531
2024-04-07   0:15:41	  1	  1	  2	    1	    6340460544		 2	 1	8048.816
2024-04-07   0:15:55	  1	  1	  2	    1	    2737926144		 2	 1	4059.381
2024-04-07   0:16:07	  1	  1	  2	    1	    2737926144		 2	 1	4030.527
2024-04-07   0:16:42	  1	  1	  2	    1	    1825284096		 2	 1	3000.802
2024-04-07   0:16:55	  1	  1	  2	    1	    2785959936		 2	 1	4005.759
2024-04-07   0:17:16	  1	  1	  2	    1	    1873317888		 2	 1	3028.077
2024-04-07   0:19:49	  1	  1	  2	    1	    3266297856		 2	 1	5036.282
2024-04-07   0:20:56	  1	  1	  2	    1	    5976150016		 2	 1	31269.975
2024-04-07   0:22:02	  1	  1	  2	    1	    2497757184		 2	 1	4035.353
2024-04-07   0:22:54	  1	  1	  2	    1	    1681182720		 2	 1	3037.355
2024-04-07   0:26:08	  1	  1	  2	    1	    1537081344		 2	 1	4080.970
2024-04-07   0:26:42	  1	  1	  2	    1	    1152811008		 2	 1	3045.828
2024-04-07   0:27:55	  1	  1	  2	    1	    1104777216		 2	 1	3018.698
2024-04-07   0:28:21	  1	  1	  2	    1	    3458433024		 2	 1	7113.007
2024-04-07   0:28:39	  1	  1	  2	    1	    6024183808		 2	 1	12706.999
2024-04-07   0:29:11	  1	  1	  2	    1	    8137670656		 2	 1	9706.964
2024-04-07   0:34:32	  1	  1	  2	    1	    9702825984		 2	 1	7034.643
2024-04-07   0:35:06	  1	  1	  2	    1	    20866625536		 2	 1	14095.718
2024-04-07   0:37:08	  1	  1	  2	    1	    11335974912		 2	 1	8063.957
2024-04-07   0:39:56	  1	  1	  2	    1	    6436528128		 2	 1	5048.257
2024-04-07   0:40:19	  1	  1	  2	    1	    21250895872		 2	 1	14301.093
2024-04-07   0:41:59	  1	  1	  2	    1	    19453685760		 2	 1	13097.845
2024-04-07   0:42:26	  1	  1	  2	    1	    192135168		 2	 1	6417.297
2024-04-07   0:44:56	  1	  1	  2	    1	    21298929664		 2	 1	14327.189
2024-04-07   0:48:11	  1	  1	  2	    1	    4515176448		 2	 1	4024.258
2024-04-07   0:48:23	  1	  1	  2	    1	    144101376		 2	 1	5321.182
2024-04-07   0:49:40	  1	  1	  2	    1	    4755345408		 2	 1	4019.090
2024-04-07   0:49:54	  1	  1	  2	    1	    144101376		 2	 1	5118.183
2024-04-07   0:51:15	  1	  1	  2	    1	    3218264064		 2	 1	2996.958
2024-04-07   9:19:21	  1	  1	  2	    1	    155725553664		 2	 1	78822.456
2024-04-07  10:22:59	  1	  1	  2	    1	    7355030298624		 2	 1	3678006.736
2024-04-07  10:24:04	  1	  1	  2	    1	    21587132416		 2	 1	14452.256
2024-04-07  10:24:38	  1	  1	  2	    1	    17168023552		 2	 1	12424.460
2024-04-07  10:25:10	  1	  1	  2	    1	    21635166208		 2	 1	14492.156
2024-04-07  11:29:29	  1	  1	  2	    1	    21394997248		 2	 1	14347.910
2024-04-07  11:30:08	  1	  1	  2	    1	    21038800896		 2	 1	14144.163
2024-04-07  11:36:35	  1	  1	  2	    1	    4899446784		 2	 1	4034.707
2024-04-07  11:37:42	  1	  1	  2	    1	    3266297856		 2	 1	3018.519
2024-04-07  11:39:25	  1	  1	  2	    1	    3218264064		 2	 1	3002.985
2024-04-07  11:40:09	  1	  1	  2	    1	    3218264064		 2	 1	2996.583
2024-04-07  11:41:30	  1	  1	  2	    1	    3314331648		 2	 1	6071.479
2024-04-07  11:41:49	  1	  1	  2	    1	    6360420352		 2	 1	11089.582
2024-04-07  11:42:26	  1	  1	  2	    1	    3266297856		 2	 1	3010.837
2024-04-07  11:43:53	  1	  1	  2	    1	    3314331648		 2	 1	2998.012
2024-04-09  13:30:26	  1	  1	  2	    1	    21663240192		 2	 1	14124.456
2024-04-09  13:32:04	  1	  1	  2	    1	    21615206400		 2	 1	14136.267
2024-04-23  12: 0:45	  1	  1	  2	    1	    21663240192		 2	 1	14137.587
2024-04-23  12: 2:51	  1	  1	  2	    1	    21711273984		 2	 1	14115.612
2024-04-26  12:25:27	  1	  1	  2	    1	    20558462976		 2	 1	14082.218
2024-04-26  12:26:32	  1	  1	  2	    1	    20606496768		 2	 1	14114.069
2024-04-26  12:28:28	  1	  1	  2	    1	    20558462976		 2	 1	14082.910
2024-04-26  12:32:48	  1	  1	  2	    1	    222300389376		 2	 1	140163.367
2024-04-26  13: 5:01	  1	  1	  2	    1	    816354254848		 2	 1	514264.675
2024-04-26  19:15:04	  1	  1	  2	    1	    11403968512		 2	 1	68019.933
2024-04-28  15:52:04	  1	  1	  2	    1	    20722524160		 2	 1	13970.968
2024-04-28  17: 4:04	  1	  1	  2	    1	    3938770944		 2	 1	7096.495
